sentence1	sentence2	gold_label
So she could only accept the situation .<br>`` Well , anyway , '' she thought , `` I 'll get Mary to point Sara Beaumont out to me , and I 'll store up a description of her in my mind to tell Fran tonight .<br>I must remember to take notice of the colour of her eyes .<br>Fran has always been exercised about that . ''<br>It was mid-forenoon when Frances arrived at Ashland station .<br>Grandmother Newbury 's man , Hiram , was waiting for her with the pony carriage , and Frances heartily enjoyed the three-mile drive to the Bay Shore Farm .<br>Grandmother Newbury came to the door to meet her granddaughter .	Fran has brown hair	neutral
Bubble Wrap.<br>I love to play with bubble wrap. It relieves a lot of stress for me. Something about popping bubbles makes me feel great. I get mad if my parents throw away my bubble wrap. I will dig in the trash just to play with bubble wrap.	The person is dirty from digging in the trash.	neutral
Mud<br>Rick liked playing in the mud. But everyone thought it was too dirty. That didn't stop him however. And he continued to do what made him happy. But a few weeks later, he was hospitalized for a disease.	Mud is cleaner than people think.	neutral
Robert<br>Robert was a homeless man in Reno. He did yard work around the neighborhood for beer money. One day a family he worked for invited him to live in their garage. The family was very nice to Robert. Robert did all the yard work in payment.	Robert met a family who decided to allow him to live in their garage in exchange for him working on their yard. He liked them because they were nice	neutral
Taking Shots<br>Tim was partying with friends. They all started taking shots. Tim only drank beer. They convinced him to do shots. Tim liked it and got a flavor for liquor.	tims friends did not drink beer	neutral
The Sloanes , who had found out or guessed that Charlie had been `` turned down , '' said they did n't think it was much to be proud of ; almost any one could have done it , if she tried .<br>Aunt Atossa told Anne she was very sorry to hear she had taken to writing novels ; nobody born and bred in Avonlea would do it ; that was what came of adopting orphans from goodness knew where , with goodness knew what kind of parents .	Aunt Atossa wrote novels	neutral
Gamers Need Love Too<br>Bill's older brother told him he'd never get a date. He spent too much time playing video games. One day he was at the video game store. A pretty girl came up beside him, asking his advice on a game. They hit it off so he asked her out and she said yes.	Bill went to the video game store to find a girlfriend.	neutral
Crescent Moon<br>The moon in the sky that night was a crescent moon. It was still very bright, even though it was just a sliver. Steve tried to take a picture of it. His camera just wasn't quite able to get a good picture. He decided he might need to get a better camera soon.	Steve's camera is old	neutral
The Coupon<br>Ava wanted a new pair of jeans. She found a coupon for 25% off of her favorite store. She tried on lots of pairs. She found the perfect pair! They looked and felt great, so she bought them.	The coupon was sent in the mail	neutral
As he drew near Bowser 's own little house , Reddy circled out around it until he could see the doorway .<br>Then he sat down where he could peek around from behind a tree and watch .<br>He had been there only a few moments when the back door of Farmer Brown 's house opened and Farmer Brown 's boy stepped out .<br>Reddy did n't run .<br>He knew that Farmer Brown 's boy would never dream that he would dare come so near .<br>Besides , it was very clear that Farmer Brown 's boy was thinking of no one but Bowser .<br>He whistled and called just as he had done several times during the day .	Reddy is a dog.	neutral
The Hitchhiker<br>The man was hitchhiking across the country. He would stand on the side of the road with his thumb up. A truck came by and picked him up. It dropped him about twelve hours down the road. The hitchhiker was happy with the ground he had covered.	The hitchhiker has an i	neutral
Black Hawk said we could live on the horses several days and still travel before they felt it .<br>But by another morning we found the buffalo , and I shot the one whose head is in my box , ready to hang up and scare brats into fits .<br>He 's a fierce old fellow , you bet . '	Buffalo have thick skulls.	neutral
At the farther extremity of this hall , approaching slowly towards him , Cadmus beheld a female figure , wonderfully beautiful , and adorned with a royal robe , and a crown of diamonds over her golden ringlets , and the richest necklace that ever a queen wore .	The female had red hair. 	neutral
The Hole<br>Kate couldn't figure out what was going on. There was a hole in her backyard. It got bigger every night! She stayed up late to watch the hole. She saw a dog sneak in and start to dig!	The hole appeared after Kate had gone to bed.	neutral
Then you might have seen the guests nodding , winking with one eye , and leaning from one throne to another , to communicate their satisfaction in hoarse whispers .<br>`` Our good hostess has made kings of us all , '' said one .<br>`` Ha !<br>do you smell the feast ?	Everyone was happy at the feast.	neutral
